page,datetime,ip,userAgent
MSA%28%E3%83%9E%E3%82%A4%E3%82%AF%E3%83%AD%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9%E3%82%A2%E3%83%BC%E3%82%AD%E3%83%86%E3%82%AF%E3%83%81%E3%83%A3%29,2017/09/14 17:13:24,108.162.237.21,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Docker%E3%81%A7%E3%81%A9%E3%81%A3%E3%81%8B%E3%83%BC%E3%82%93,2017/09/14 17:25:25,172.68.51.201,
FrontPage,2017/09/14 18:10:13,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/14 18:39:07,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Docker%E3%81%A7%E3%81%A9%E3%81%A3%E3%81%8B%E3%83%BC%E3%82%93,2017/09/14 18:44:50,172.68.51.201,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/14 18:55:06,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
%E6%9C%A8%E6%A7%8B%E9%80%A0+%2D+%E5%AE%9F%E8%B7%B5%E5%95%8F%E9%A1%8C,2017/09/14 19:05:10,162.158.69.20,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/14 19:11:27,172.68.46.88,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/14 19:12:03,162.158.178.158,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1
FrontPage,2017/09/14 19:12:40,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/09/14 19:15:32,108.162.238.112,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week4,2017/09/14 19:46:33,162.158.179.213,
AtCoder+Grand+Contest+017,2017/09/14 19:46:47,108.162.221.213,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week1,2017/09/14 19:47:03,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week1,2017/09/14 19:47:05,173.245.50.77,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/14 19:49:08,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/14 19:49:10,108.162.221.225,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/14 19:49:13,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/14 19:49:14,108.162.221.69,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week5,2017/09/14 19:56:24,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week5,2017/09/14 19:56:26,162.158.69.116,Mediapartners-Google
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%EF%BC%88%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%B3%E3%83%BC%E3%83%AB%EF%BC%89,2017/09/14 20:23:09,172.68.141.189,
FrontPage,2017/09/14 20:49:18,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/14 20:49:24,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
FrontPage,2017/09/14 20:58:33,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/09/14 21:14:51,172.68.254.149,
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/09/14 21:14:53,162.158.69.158,Mediapartners-Google
C%2B%2B%E3%81%8B%E3%82%89D%E3%81%B8%E3%81%AE%E7%A7%BB%E6%A4%8D,2017/09/14 21:15:59,162.158.178.122,
%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A2%E3%83%AB%E3%82%B4%E3%83%AA%E3%82%BA%E3%83%A0,2017/09/14 21:29:10,173.245.50.179,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
MyBatis,2017/09/14 21:45:14,108.162.237.15,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/09/14 21:46:19,172.68.254.167,
D%E8%A8%80%E8%AA%9E%E3%81%AE%E5%AD%A6%E7%BF%92,2017/09/14 21:50:44,108.162.237.189,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
FrontPage,2017/09/14 22:01:51,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/14 22:01:56,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week6,2017/09/14 22:10:29,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week6,2017/09/14 22:10:31,173.245.50.155,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week8,2017/09/14 22:12:58,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week9,2017/09/14 22:13:10,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+%E3%81%9D%E3%81%AE%E5%BE%8C,2017/09/14 22:13:27,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+%E3%81%9D%E3%81%AE%E5%BE%8C,2017/09/14 22:13:29,162.158.69.188,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/14 22:15:51,162.158.179.213,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+%E5%8F%82%E8%80%83%E3%83%AA%E3%83%B3%E3%82%AF,2017/09/14 22:15:56,162.158.179.213,
%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92%E9%96%A2%E9%80%A3%E3%83%AA%E3%83%B3%E3%82%AF,2017/09/14 22:17:19,162.158.179.213,
%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92%E9%96%A2%E9%80%A3%E3%83%AA%E3%83%B3%E3%82%AF,2017/09/14 22:17:21,162.158.69.32,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/14 22:17:40,172.68.253.142,
FrontPage,2017/09/14 22:36:34,108.162.237.141,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week1,2017/09/14 22:52:49,108.162.238.58,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
ETL%E3%81%AE%E3%81%9F%E3%82%81%E3%81%ABHadoop%E3%81%AE%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E6%A7%8B%E6%88%90%E3%82%92%E8%80%83%E3%81%88%E3%82%8B,2017/09/14 22:58:00,172.68.253.112,
Docker,2017/09/14 22:59:09,108.162.238.148,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week6,2017/09/14 23:14:18,162.158.178.212,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week7,2017/09/14 23:29:46,108.162.221.189,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
MyBatis,2017/09/14 23:40:05,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
FrontPage,2017/09/14 23:57:06,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Hadoop+with+ETL,2017/09/15 00:24:00,172.68.253.112,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 00:47:14,172.68.46.232,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 01:12:15,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 01:12:21,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Hadoop,2017/09/15 01:52:51,172.68.246.109,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week3,2017/09/15 02:12:26,173.245.51.22,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/09/15 02:23:13,108.162.237.93,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%EF%BC%88%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0%E3%82%B3%E3%83%BC%E3%83%AB%EF%BC%89,2017/09/15 02:26:38,172.68.133.161,
FrontPage,2017/09/15 02:29:20,162.158.179.39,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 02:29:25,162.158.179.39,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week6,2017/09/15 02:41:57,173.245.50.155,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
FrontPage,2017/09/15 03:01:06,108.162.245.213,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0
%E3%82%A2%E3%82%BB%E3%83%B3%E3%83%96%E3%83%A9%E5%85%A5%E9%96%80,2017/09/15 03:05:05,162.158.178.80,
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week1,2017/09/15 03:11:28,108.162.238.58,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
MyBatis,2017/09/15 03:22:17,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
FrontPage,2017/09/15 03:31:17,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 03:31:23,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Java%E3%81%AB%E3%82%88%E3%82%8B%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%81%AE%E6%80%A7%E8%83%BD%E6%B8%AC%E5%AE%9A,2017/09/15 03:47:05,108.162.215.111,
Java%E3%81%AB%E3%82%88%E3%82%8B%E3%82%BD%E3%83%95%E3%83%88%E3%82%A6%E3%82%A7%E3%82%A2%E3%81%AE%E6%80%A7%E8%83%BD%E6%B8%AC%E5%AE%9A,2017/09/15 03:47:08,162.158.69.56,Mediapartners-Google
wxWidgets,2017/09/15 03:56:09,108.162.246.244,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week7,2017/09/15 03:58:06,108.162.221.189,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
SQL,2017/09/15 04:00:44,108.162.245.15,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
wxWidgets%E3%81%A7%E7%B0%A1%E5%8D%98%E3%81%AAHttpClient%E3%82%92%E4%BD%9C%E3%82%8B,2017/09/15 04:06:48,108.162.246.58,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Clojure%E3%81%AE%E6%96%87%E6%B3%95,2017/09/15 04:29:29,162.158.88.79,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
MyBatis,2017/09/15 04:33:38,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/09/15 04:33:56,172.68.132.244,
wxWidgets,2017/09/15 04:34:09,172.68.132.244,
wxWidgets,2017/09/15 04:34:11,162.158.69.104,Mediapartners-Google
C%2FC%2B%2B%E3%81%AEGUI%E3%83%A9%E3%82%A4%E3%83%96%E3%83%A9%E3%83%AA%E6%AF%94%E8%BC%83,2017/09/15 04:36:08,172.68.132.244,
MyBatis,2017/09/15 04:41:17,162.158.178.194,
FrontPage,2017/09/15 04:41:32,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 04:44:29,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/15 05:07:52,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week6,2017/09/15 05:07:56,162.158.178.212,
wxWidgets,2017/09/15 05:19:22,108.162.246.244,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Android,2017/09/15 05:42:52,172.68.245.162,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)
FrontPage,2017/09/15 06:07:24,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 06:07:28,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week8,2017/09/15 06:08:07,162.158.179.105,
FrontPage,2017/09/15 06:09:27,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
MyBatis,2017/09/15 06:13:38,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/15 06:14:44,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week4,2017/09/15 06:19:16,162.158.179.213,
%E9%96%A2%E6%95%B0%E5%9E%8BScala,2017/09/15 06:23:56,162.158.178.170,
%E9%96%A2%E6%95%B0%E5%9E%8BScala,2017/09/15 06:24:00,173.245.50.185,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week7,2017/09/15 06:27:36,108.162.246.226,Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)
Scala%E3%81%A7%E4%BD%BF%E3%82%8F%E3%82%8C%E3%82%8B%E7%9C%81%E7%95%A5%E8%A1%A8%E7%8F%BE%E3%83%BB%E8%A8%98%E5%8F%B7,2017/09/15 06:28:48,108.162.221.81,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
PXE%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF%E3%83%96%E3%83%BC%E3%83%88%E3%81%A7Linux%E3%82%92%E3%82%A4%E3%83%B3%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AB%E3%81%99%E3%82%8B,2017/09/15 06:56:53,162.158.178.170,
PXE%E3%83%8D%E3%83%83%E3%83%88%E3%83%AF%E3%83%BC%E3%82%AF%E3%83%96%E3%83%BC%E3%83%88%E3%81%A7Linux%E3%82%92%E3%82%A4%E3%83%B3%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AB%E3%81%99%E3%82%8B,2017/09/15 06:56:55,162.158.69.86,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 07:02:40,172.68.46.88,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/15 07:27:42,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
MyBatis,2017/09/15 07:29:48,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
MyBatis,2017/09/15 07:29:49,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 07:34:16,172.68.253.250,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko)
awspec%E3%82%92Jenkins%E3%81%A7%E5%AE%9F%E8%A1%8C,2017/09/15 07:35:46,162.158.69.152,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Atom%E3%82%92Emacs%E3%82%AD%E3%83%BC%E3%83%90%E3%82%A4%E3%83%B3%E3%83%89%E3%81%A7%E4%BD%BF%E3%81%86,2017/09/15 07:38:43,173.245.50.95,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
FrontPage,2017/09/15 07:39:16,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 08:02:37,172.68.211.75,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Octave%E6%BC%94%E7%BF%92,2017/09/15 08:05:09,162.158.69.200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 08:13:40,172.68.253.250,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 08:30:56,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 08:31:01,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92,2017/09/15 08:37:30,162.158.178.116,Mozilla/5.0 (iPad; CPU OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 09:06:22,172.68.253.250,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/601.7.8 (KHTML, like Gecko)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 09:06:30,172.68.46.88,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 09:50:30,162.158.179.123,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko)
FrontPage,2017/09/15 09:50:36,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/10.0 Mobile/14A300 Safari/602.1
MyBatis,2017/09/15 10:07:18,108.162.221.45,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
FrontPage,2017/09/15 10:31:38,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
FrontPage,2017/09/15 10:31:57,162.158.179.123,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 10:49:30,172.68.253.46,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/10.0 Mobile/14E304 Safari/602.1
SAML%2BAWS%28KMS%29,2017/09/15 11:11:13,162.158.179.165,
SAML%2BAWS%28KMS%29,2017/09/15 11:11:16,108.162.221.57,Mediapartners-Google
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week3,2017/09/15 11:28:38,162.158.69.158,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)
Coursera+%E6%A9%9F%E6%A2%B0%E5%AD%A6%E7%BF%92+%2D+Week2,2017/09/15 11:50:18,172.68.46.88,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.0 Mobile/14G60 Safari/602.1
